id,Province,District,GON_Division,Category,Institute_Name,Address,tel,x,y,institute_code,Ownership,TypeOfInstitutes,office,TypeOfServicesCurative,TypeOfServicesPreventive,CDate
683,Northern,Jaffna,,PMCU,PMCU Urumpirai,"PMCU Palaly Road, Urumpirai South",212231061,9.720653,80.045002,PJF0007476,Provincial Council,,,true,false,2018-08-17 09:37:20
684,Northern,Jaffna,Kopay Centre,Divisional Hospital,Divisional Hospital - Kopay,"Divisional Hospital , Kopay",212230070,9.706572,80.065498,PJF0007104,Provincial Council,,,true,true,2018-08-17 09:17:05
685,Northern,Jaffna,Kopay Centre,Clinic,MOH Office Kopay - Clinic,"Manipay Road, Kopay Centre, Kopay",212231060,9.706763,80.065252,PJF0007039.01.45,,Clinic,null,,,null
686,Northern,Jaffna,Kopay Centre,Clinic,DH Kopay ANC Clinic,"Divisional Hospital , Kopay",212230070,9.70627,80.065292,PJF0007039.01.46,,Clinic,null,,,null
687,Northern,Jaffna,Atchelu,Clinic,Atchelu PHC,"Atchelu Centre, Atchelu",212231060,9.743188,80.070348,PJF0007039.01.47,,Clinic,null,,,null
688,Northern,Jaffna,Kopay South,Clinic,Irupalai People Welfare Organization,"Palaly Road, Irupalai",212231060,9.697056,80.066772,PJF0007039.01.48,,Clinic,null,,,null
689,Northern,Jaffna,Irupalai South,Clinic,Kaddaipirai PHC,"PHC, Kalaimani Lane, Kaddaipirai",212231060,9.692157,80.054152,PJF0007039.01.49,,Clinic,null,,,null
690,Northern,Jaffna,Neervely South,Clinic,Neervely PHC,"Putharmadam Lane, Neervely South, Neervely",212231060,9.716688,80.074638,PJF0007039.01.50,,Clinic,null,,,null
691,Northern,Jaffna,Sirupiddy West,Clinic,Siruppiddi Clinic Centre,"Siruppiddi west, Neervely",212231060,9.74251,80.096268,PJF0007039.01.51,,Clinic,null,,,null
692,Northern,Jaffna,,Clinic,PMCU Clinic,"PMCU Palaly Road, Urumpirai South",212231061,9.720403,80.045895,PJF0007039.01.52,,Clinic,null,,,null
693,Northern,Jaffna,Urelu,Clinic,Urelu PHC,"Urelu West, Chunnakam",212231060,9.735998,80.045593,PJF0007039.01.53,,Clinic,null,,,null
694,Northern,Jaffna,Valalai,Clinic,Idaikadu PHC,"PHC Valalaj, Atchuvely",212231060,9.796655,80.111027,PJF0007039.01.54,,Clinic,null,,,null
695,Northern,Jaffna,Atchuvely South,Clinic,"DH Atchuvely  ANC,CWC Clinic","Divisional Hospital, Atchuvely",212058047,9.772585,80.115458,PJF0007039.01.55,,Clinic,null,,,null
696,Northern,Jaffna,Vatharavattai,Clinic,Vatharavathai PHC,"PHC Vatharavathai, Puttur",212231060,9.733757,80.138628,PJF0007039.01.56,,Clinic,null,,,null
697,Northern,Jaffna,Puttur East,Clinic,"PMCU Clinic Puttur ANC, CWC","PMCU Puttur East, Puttur",212058841,9.744515,80.10407,PJF0007039.01.57,,Clinic,null,,,null
698,Northern,Jaffna,Pandatheruppu,Divisional Hospital,Divisional Hospital - Pandateruppu,"Kadapulavu, Pandateruppu",213213585,9.780472,79.971718,PJF0007260,Provincial Council,,,true,false,2018-08-17 09:35:42
699,Northern,Jaffna,Pandatheruppu,Clinic,DH Clinic Pandateruppu,"Kadapulavu, Pandateruppu",213213585,9.78085,79.972258,PJF0007039.01.74,,Clinic,null,,,null
700,Northern,Jaffna,Anaikoddai,Divisional Hospital,Divisional Hospital - Manipay,"Hospital Road, Aanaikoddai",212255960,9.703108,79.99284,PJF0007237,Provincial Council,,,true,false,2018-08-17 08:31:26
701,Northern,Jaffna,Anaikoddai,Clinic,DH Clinic Manipay,"Hospital Road, Aanaikoddai",212255960,9.703293,79.992592,PJF0007039.01.75,,Clinic,null,,,null
702,Northern,Jaffna,Sandilipay South J/142,MOH Office,MOH Office sandilipay,MOH Office sandilipay,212255248,9.742732,79.988042,PJF0007575,,MOH,null,,,null
703,Northern,Jaffna,,Clinic,MOH Clinic,MOH Office sandilipay,212255248,9.742732,79.988042,PJF0007039.01.76,,Clinic,null,,,null
704,Northern,Jaffna,Navali East,Clinic,Navaly Clinic Center,"St.Peter`s Church, Navaly East",212255248,9.710763,79.988667,PJF0007039.01.77,,Clinic,null,,,null
705,Northern,Jaffna,Sillalai North,Clinic,PHC Sillalai,"PHC Santha, Sillalai North",212255248,9.780777,79.9547058,PJF0007039.01.78,,Clinic,null,,,null
706,Northern,Jaffna,,Clinic,PHC Suthumalai,"PHC Mavady Lane, Suthumalai South",212255248,9.711388,80.005015,PJF0007039.01.79,,Clinic,null,,,null
707,Northern,Jaffna,Piranpattai,Clinic,PHC Piranpattu,Piranpattu,212255248,9.764747,79.980338,PJF0007039.01.80,,Clinic,null,,,null
708,Northern,Jaffna,Chavalakade,Clinic,PHC Chavakkadu,PHC Chavakkadu,212255248,9.70481,80.00272,PJF0007039.01.81,,Clinic,null,,,null
709,Northern,Jaffna,Chavakachcheri Town,Base Hospital,Base Hospital - Chavakachcheri,"Base Hospital Chavakachcheri, Jaffna","0212270032,0212270661",9.661558,80.166696,PJF0007062,Provincial Council,,,true,false,2018-08-17 10:41:23
710,Northern,Jaffna,Eluthumadduval North,Clinic,Eluthumadduval Ladies Hostel,Old Hostel Near Eluthumadduval,212270014,9.675011,80.25893,PJF0007039.01.8,,Clinic,null,,,null
711,Northern,Jaffna,Maravanpulo,Clinic,PHC Maravanpulo,"Maravanpulo Center, Chavakachcheri",212270014,9.63963,80.13147,PJF0007039.01.9,,Clinic,null,,,null
712,Northern,Jaffna,Manthuvil East,Clinic,PHC Manthuvil,"Manthuvil East, Manthuvil",212270014,9.69975,80.20142,PJF0007039.01.10,,Clinic,null,,,null
713,Northern,Jaffna,Nunavil East,Clinic,Sarvasathana cc/ Nunavil Public Library,"Nunavil East, Chavakachcheri",212270014,9.66121,80.15224,PJF0007039.01.11,,Clinic,null,,,null
714,Northern,Jaffna,Meesalai North,Clinic,CC Puttur Junction,"Puttur Junction, Meesalai North",773911060,9.67972,80.19607,PJF0007039.01.12,,Clinic,null,,,null
715,Northern,Jaffna,Madduvil North,Clinic,PHC Madduvil North,Madduvil North,212270014,9.67557,80.13005,PJF0007039.01.13,,Clinic,null,,,null
716,Northern,Jaffna,Manduvil,Clinic,PHC Madduvil South,"Madduvil South, Chavakachcheri",212270014,9.69975,80.20142,PJF0007039.01.14,,Clinic,null,,,null
717,Northern,Jaffna,Ketpeli,Clinic,Ketpely CC,"Ketpely West, Mirusuvil",212270014,9.64861,80.21662,PJF0007039.01.15,,Clinic,null,,,null
718,Northern,Jaffna,Usan,Clinic,PHC Ushan,"Ushan, Mirusuvil",212270014,9.66375,80.24519,PJF0007039.01.16,,Clinic,null,,,null
719,Northern,Jaffna,Kodikamam Centre,Clinic,Sub Office Kodikamam Kachai (p.s),"Kachchai Veethy, Sub office, Kodikamam",773282043,9.67638,80.21978,PJF0007039.01.17,,Clinic,null,,,null
720,Northern,Jaffna,,Clinic,DH Clinic (wbc) Varany,"Idaikurichchy west, Varany",212050804,9.729257,80.226687,PJF0007039.01.18,,Clinic,null,,,null
721,Northern,Jaffna,Chavakachcheri Town,MOH Office,MOH Office Chavakachcheri,"Dutch Road, MOH Chavakachcheri",212270014,9.66352,80.16621,PJF0007518,,MOH,null,,,null
722,Northern,Jaffna,,Clinic,DH Varany,"Idaikurichchy West, Varany",212050824,9.729257,80.226687,PJF0007039.01.19,,Clinic,null,,,null
723,Northern,Jaffna,Kachchai,Clinic,PHC Kachchai,"PHC kachchai, Kodikamama",212270014,9.66288,80.21069,PJF0007039.01.20,,Clinic,null,,,null
724,Northern,Jaffna,Chavakachcheri Town,Clinic,WBC ClinicBH Chavakachcheri,"Base Hospital Chavakachcheri, Jaffna",212270660,9.661558,80.166696,PJF0007039.01.1,,Clinic,null,,,null
725,Northern,Jaffna,Chavakachcheri Town,Clinic,ANC ClinicBH Chavakachcheri,"Base Hospital Chavakachcheri, Jaffna",212270660,9.661558,80.166696,PJF0007039.01.21,,Clinic,null,,,null
726,Northern,Jaffna,Kaithady South,PMCU,PMCU Kaithady,"PMCU Kaithady, Jaffna",212057107,9.66992,80.09041,PJF0007369,Provincial Council,,,true,false,2018-08-17 08:34:25
727,Northern,Jaffna,Kovilakandy,Clinic,VC Thachchanthoppu,Thachchanthoppu,212270014,9.65529,80.08751,PJF0007039.01.22,,Clinic,null,,,null
728,Northern,Jaffna,Kodikamam North,Divisional Hospital,Divisional Hospital - kodikamam,Divisional Hospital Kodikamam,212050121,9.67748,80.236609,PJF0007203,Provincial Council,,,true,false,2018-08-16 03:08:39
729,Northern,Jaffna,Chankanai Centre,MOH Office,MOH Office Chankanai,MOH office Chankanai,212250732,9.753807,79.97628,PJF0007500,Provincial Council,MOH,,false,true,2018-08-17 10:08:58
730,Northern,Jaffna,Chankanai Centre,Clinic,MOH ANC clinic Chankanai,MOH Office Chankanai,212250732,9.753647,79.976123,PJF0007039.01.2,,Clinic,null,,,null
731,Northern,Jaffna,Chankanai Centre,Divisional Hospital,Divisional Hospital - Chankanai,Divisional Hospital Chankanai,212250079,9.754197,79.977232,PJF0007096,Provincial Council,,,true,false,2018-08-17 10:06:31
732,Northern,Jaffna,Chankanai Centre,Divisional Hospital,ANC Clinic DH Chankanai,Divisional Hospital Chankanai,212250079,9.753392,79.97714,PJF0007500.002,,Divisional Hospital,,false,false,2018-08-09 12:09:51
733,Northern,Jaffna,,Divisional Hospital,Divisional Hospital - Vaddukoddai,Divisional Hospital Vaddukoddai,212251572,9.722203,79.94528,PJF0007286,,,,false,false,2018-08-17 08:40:02
734,Northern,Jaffna,,Clinic,ANC DH Clinic Vaddukoddai,Divisional Hospital Vaddukoddai,212251572,9.72169,79.944898,PJF0007039.01.3,,Clinic,null,,,null
735,Northern,Jaffna,,PMCU,PMCU Vaddukoddai,PMCU Vaddukoddai,212250808,9.740467,79.951253,PJF0007484,Provincial Council,,,true,false,2018-08-17 09:51:54
736,Northern,Jaffna,,Clinic,PMCU Clinic Vaddukoddai,PMCU Vaddukoddai,212250808,9.740467,79.951253,PJF0007039.01.4,,Clinic,null,,,null
737,Northern,Jaffna,Tholpuram West,PMCU,PMCU Tholpuram,"PMCU Tholpuram, Tholpuram, Chulipuram",212250733,9.757455,79.938427,PJF0007450,Provincial Council,,,true,true,2018-08-17 09:14:38
738,Northern,Jaffna,Siththankerni,Clinic,PMCU Clinic Tholpuram,"PMCU Tholpuram, Tholpuram, Chulipuram",212250733,9.757203,79.938793,PJF0007039.01.5,,Clinic,null,,,null
739,Northern,Jaffna,Pannakam,Clinic,PHC Pannakam,"Visavaththana veethy, Pannakam",212250732,9.761715,79.956955,PJF0007039.01.6,,Clinic,null,,,null
740,Northern,Jaffna,,Base Hospital,Base Hospital - Tellipalai,"Base Hospital, Tellipallai","0212059227,0212050000",9.784547,80.038852,PJF0007054,Provincial Council,,,true,false,2018-08-17 10:31:57
741,Northern,Jaffna,Tellippalai,MOH Office,MOH office Tellipallai,"Verapathirar road MOH, Tellipallai",212241182,9.78602,80.038467,PJF0007583,,MOH,null,,,null
742,Northern,Jaffna,Tellippalai,Clinic,ANC Clinic BH Tellipallai,"Base Hospital, Tellipallai","0212059227,0212050000",9.78532,80.039098,PJF0007039.01.83,,Clinic,null,,,null
743,Northern,Jaffna,Alaveddy South,Divisional Hospital,Divisional Hospital - Alaveddy,"Divisional Hospital, Alaveddy South",212242060,9.769153,80.0079,PJF0007120,Provincial Council,,,false,false,2018-08-17 08:54:29
744,Northern,Jaffna,,Clinic,DH Clinic Alaveddy,"Divisional Hospital, Alaveddy South",212242060,9.769197,80.007445,PJF0007039.01.84,,Clinic,null,,,null
745,Northern,Jaffna,Illavalai,Divisional Hospital,Divisional Hospital - Ilavalai,"Keerimalai Road, Ilavalai",212211937,9.799545,79.99445,PJF0007179,Provincial Council,,,true,false,2018-08-16 03:13:40
746,Northern,Jaffna,Illavalai,Clinic,DH Clinic Ilavalai,"Keerimalai Road, Ilavalai",212211937,9.799127,79.9944,PJF0007039.01.85,,Clinic,null,,,null
747,Northern,Jaffna,,PMCU,PMCU Kurumbasidy,"PMCU Kurumbasidy, Amman Kovilady, Kurumbasidy",213216572,9.772687,80.06367,PJF0007419,Provincial Council,,,true,false,2018-08-17 08:53:02
748,Northern,Jaffna,,Clinic,PMCU Clinic Kurumbasidy,"PMCU Kurumbasidy, Amman Kovilady, Kurumbasidy",213216572,9.77268,80.063755,PJF0007039.01.86,,Clinic,null,,,null
749,Northern,Jaffna,Tellippalai,Clinic,MOH Clinic Tellipallai,"Verapathirar road MOH, Tellipallai",212241182,9.78593,80.03858,PJF0007039.01.87,,Clinic,null,,,null
750,Northern,Jaffna,Kadduwa,Clinic,PHC Kadduvan,"PHC Muniyappar Kovil Road, Kadduvan West Kadduvan",212241182,9.773257,80.043265,PJF0007039.01.88,,Clinic,null,,,null
751,Northern,Jaffna,,Clinic,PHC Kuddiyapulam,"PHC Kuddiyapulam, Vasavilan",212241182,9.766498,80.088113,PJF0007039.01.89,,Clinic,null,,,null
752,Northern,Jaffna,Palaly East,Clinic,PHC Palaly,"PHC Palaly East, Palaly",212241182,9.797332,80.09168,PJF0007039.01.90,,Clinic,null,,,null
753,Northern,Jaffna,,Clinic,PHC Palaveemankamam,"Venkajasankathady, Palaveemankamam",212241182,9.796438,80.045769,PJF0007039.01.91,,Clinic,null,,,null
754,Northern,Jaffna,,Clinic,PHC Vithakapuram,"PHC Majilankadu, Vithakapuram",212241182,9.799447,80.006897,PJF0007039.01.92,,Clinic,null,,,null
755,Northern,Jaffna,Alaveddy Centre,Clinic,PHC Seenankaladdy,"PHC mahathma Veethy, Seenankaladdy",212241182,9.778533,80.009497,PJF0007039.01.93,,Clinic,null,,,null
756,Northern,Jaffna,Mallakam North,Clinic,PHC Kulamankal,"PHC Kulamankal, Mallakam",212241182,9.772125,80.023108,PJF0007039.01.94,,Clinic,null,,,null
757,Northern,Jaffna,Chunnakam Town South,MOH Office,MOH Office Uduvil,"MOH office, Power Station Road,Chunnakam.",212241183,9.742903,80.035097,PJF0007591,Provincial Council,MOH,,false,false,2018-08-17 09:32:49
758,Northern,Jaffna,Chunnakam Town Centre,Clinic,"Central Clinic , MOH Office","MOH office, Power Station Road,Chunnakam.",212241183,9.742903,80.03597,PJF0007039.01.95,,Clinic,null,,,null
759,Northern,Jaffna,,Clinic,WRDC Mylankadu,"Mylankadu, Erlalai South",212241183,9.749494,80.048428,PJF0007039.01.96,,Clinic,null,,,null
760,Northern,Jaffna,Kantharodai,Clinic,CC Kantharodai,"Dr.Subramaniyam Road,  Chunnakam West, Chunnakam",212241183,9.750846,80.017336,PJF0007039.01.97,,Clinic,null,,,null
761,Northern,Jaffna,Thavady East,Clinic,PHC Thavady,"Aasarilane, Thavady North",212241183,9.70994,80.018384,PJF0007039.01.98,,Clinic,null,,,null
762,Northern,Jaffna,Sanguvely,Clinic,PHC Sanguveli,"Uduvil west, sanguveli",212241183,9.734065,80.00825,PJF0007039.01.99,,Clinic,null,,,null
763,Northern,Jaffna,,Clinic,PHC Evinai,"Pillaiyar Kovil road, Evinai Centre",212241183,9.759336,80.072176,PJF0007039.01.100,,Clinic,null,,,null
764,Northern,Jaffna,Punnalaikadduvan South,PMCU,PMCU Punnalai Kadduvan,"PMCU Punnalaikaddduvan,Palaly Road, Jaffna",212213703,9.749694,80.048428,PJF0007435,Provincial Council,,,false,true,2018-08-17 08:59:26
765,Northern,Jaffna,Inuvil South West,PMCU,PMCU Inuvil,"PMCU Inuvil South, Vanniya Singam, Road, Jaffna",212241839,9.715161,80.020482,PJF0007344,Provincial Council,,,true,false,2018-08-17 08:26:55
766,Northern,Jaffna,Chunnakam Town South,PMCU,PMCU Chunnakam,"Poothavaraayar Kovila+C20:L21dy,Chunnakam South, Chunnakam",212242061,9.741459,80.025721,PJF0007310,,,,false,false,2018-08-09 12:10:36
767,Northern,Jaffna,Chunnakam Town South,Clinic,PMCU Clinic Chunnakam,"Poothavaraayar Kovila+C20:L21dy,Chunnakam South, Chunnakam",212242061,9.741459,80.025721,PJF0007039.01.129,,Primary Medical Care,null,,,null
768,Northern,Jaffna,,PMCU,PMCU Erlalai,"Erlalai North, Kannaki Amman Kovil Road, Erlalai",212059129,9.767647,80.038647,PJF0007336,Provincial Council,,,true,false,2018-08-17 08:22:04
769,Northern,Jaffna,Sanguvely,PMCU,PMCU Uduvil,"PMCU Alady, Uduvil",212255247,9.734065,80.00825,PJF0007468,,,,false,false,2018-08-09 12:18:42
770,Northern,Jaffna,Nainativu Centre,Divisional Hospital,Divisional Hospital - Pungudutivu,"10th ward, Pungudutivu",213205797,9.583937,79.822496,PJF0007278,,,,false,false,2018-08-09 11:32:45
771,Northern,Jaffna,,Divisional Hospital,Divisional Hospital - Mandaitivu,"6th Ward, Mandaitivu",213001231,9.615398,79.970502,PJF0007229,Provincial Council,,,true,true,2018-08-16 04:23:52
772,Northern,Jaffna,Velanai East,Divisional Hospital,Divisional Hospital - Velanai,"Divisional Hospital, Velanai",212211556,9.636751,79.901953,PJF0007302,,,,true,false,2018-08-17 08:47:37
773,Northern,Jaffna,Velanai East,MOH Office,MOH Office Velanai,"1st ward, MOH office, velanai",212211555,9.636428,79.903757,PJF0007609,Provincial Council,MOH,,false,true,2018-08-17 09:28:32
774,Northern,Jaffna,Velanai East,Clinic,MOH Office Central Clinic,"1st ward, MOH office, velanai",212211555,9.636428,79.903757,PJF0007039.01.105,,Clinic,null,,,null
775,Northern,Jaffna,Velanai East,Clinic,DH Clinic Velanai,"Divisional Hospital, Velanai",212211556,9.636751,79.901953,PJF0007039.01.106,,Clinic,null,,,null
776,Northern,Jaffna,,Clinic,DH Clinic Pungudutivu,"10th ward, Pungudutivu",213205797,9.583937,79.822496,PJF0007039.01.107,,Clinic,null,,,null
777,Northern,Jaffna,Velanai East,Clinic,CC center Saravanai,"Saravanai, Velanai East",212211555,9.587764,79.824247,PJF0007039.01.108,,Clinic,null,,,null
778,Northern,Jaffna,,Clinic,CC center Mandaitivu,"6th ward, Mandaitivu",213001231,9.615398,79.970502,PJF0007039.01.109,,Clinic,null,,,null
779,Northern,Jaffna,Allaipiddy,Clinic,PHC Center Allaipiddy,PHC Center Allaipiddy,212211555,9.631476,79.97994,PJF0007039.01.110,,Clinic,null,,,null
780,Northern,Jaffna,,PMCU,PMCU Mulliyan,"Hithiyaveddai, Pointpedro",213203796,9.553097,80.477565,PJF0007393,Provincial Council,,,true,false,2018-08-17 08:49:31
781,Northern,Jaffna,,Clinic,PMCU Mulliyan (ANC),"Hithiyaveddai, Pointpedro",213203796,9.553097,80.477565,PJF0007039.01.130,,Clinic,null,,,null
782,Northern,Jaffna,,Other Health Institute,Evergreen Health Clinic & Nursing Home,"Vinasithampy lane, A9 Road Chavakachcheri, Jaffna","0212270754,0213210000",9.661301,80.168016,PHSRC/PH/1185,,Other Health Institu,null,,,null
783,Northern,Jaffna,,Other Health Institute,Modern New Medi Care Hospital,"No63,Kandy Road, Chavakachcheri, Jaffna",212270909,9.660395,80.157165,PHSRC/PH/219,,Other Health Institu,null,,,null
784,Northern,Jaffna,,Other Health Institute,Northern Cnetral Hospital,"342,Palalay Road, Jaffna",212219988,9.681379,80.024662,PHSRC/PH/193,,Other Health Institu,null,,,null
785,Northern,Jaffna,Passaiyoor West,Other Health Institute,Holy Cross Health Center,"No769, Beach road, Jaffna","0212222512,0212220000",9.648466,80.027357,PHSRC/PH/95,,Other Health Institu,null,,,null
786,Northern,Jaffna,Nallur,Other Health Institute,WAN-WEST CLINIC & NURSING HOME,"No 60, Iyanar kovil Road, Vannarpannai",212221697,9.682989,80.01062,NAL/DS/1220/PH/181,,Other Health Institu,null,,,null
787,Northern,Jaffna,,Other Health Institute,Rubbins Hospital Private Limites,"No160, Pointpedro Road, Nelliady","0212261500,0214920000",9.802093,80.206085,PHSRC/PH/218,,Other Health Institu,null,,,null
788,Northern,Jaffna,,Other Health Institute,New Jaffna Nursing Home,"No259, Main street, Jaffna","0212224172,0212220000",9.658495,80.018101,pHSRC/PH/156,,Other Health Institu,null,,,null
789,Northern,Jaffna,,Other Health Institute,"ADC, St.John`s College, Jaffna","ADC, St.John`s College, Jaffna",212222432,9.657601,80.027468,PJF0007625,,Other Health Institu,null,,,null
790,Northern,Jaffna,Reclamation East,Other Health Institute,"School Medical Officer Office, Jaffna","Beach Road, Gurunagar, Jaffna",212224930,9.652798,80.019584,,,Other Health Institu,null,,,null
791,Northern,Jaffna,,Teaching Hospital,Teaching Hospital - Jaffna,Hospital Road Jaffna,212222261,9.665931,80.014377,LJF0000786,Line Ministry,,,true,true,2018-08-20 05:01:01
792,Northern,Jaffna,Fort,Other Health Institute,"Ministry of Health, Northern Province","Health Vvillage, Pannai, Jaffna","0212220802,0212220000",9.666938,80.004359,PJF0007021,,Provincial Ministry,null,,,null
793,Northern,Jaffna,Fort,PDHS,Provinvial Department Of Health Services,"Health Vvillage, Pannai, Jaffna","0212220819,0212220000",9.666713,80.004352,PJF0007013,,Provincial Departmen,null,,,null
794,Northern,Jaffna,Jaffna Town East,RDHS,Regional Directorate Of Health services,"572/3, Hospital Road, Jaffna","0212222278,0212220000",9.665129,80.014838,PJF0007039,,RDHS,null,,,null
795,Northern,Jaffna,Fort,Other Health Institute,Regional Medical Supplies Division,"Health Vvillage, Pannai, Jaffna",212229617,9.666308,80.004397,,,Other Health Institu,null,,,null
796,Northern,Jaffna,Jaffna Town East,Other Health Institute,Regional STD/AIDS Unit,"STD Clinic, Teaching Hospital, Jaffna",212217756,9.665989,80.013095,PJF0007039.07,,Other Health Institu,null,,,null
797,Northern,Jaffna,Fort,Other Health Institute,Anti Malaria Campaign Jaffna,"Health Village, Pannai",212227924,9.665799,80.004679,PJF0007039.09,,Other Health Institu,null,,,null
798,Northern,Jaffna,Fort,Other Health Institute,"Regional training  centre, Jaffna","Health Village, Pannai",212229976,9.666876,80.003936,,,Other Health Institu,null,,,null
799,Northern,Jaffna,Fort,Other Health Institute,Chest Clinic,Chect Clinic Pannai,212222494,9.666652,80.004157,PJF0007039.12,,Other Health Institu,null,,,null
800,Northern,Jaffna,Fort,Other Health Institute,Bio Medical Engineering Unit,"Health Village, Pannai",212221136,9.666443,80.00478,PJF0007039.13,,Other Health Institu,null,,,null
801,Northern,Jaffna,Jaffna Town East,Other Health Institute,Mental Health unit,"Teaching Hospital, Jaffna",212229715,9.666895,80.012782,PJF0007039.05,,Other Health Institu,null,,,null
802,Northern,Jaffna,Jaffna Town East,Other Health Institute,Health Education Unit,RDHS Office Jaffna,212222217,9.664951,80.014454,PJF0007039.06,,Other Health Institu,null,,,null
803,Northern,Jaffna,Tellippalai,Other Health Institute,Tellipalai trial Cancer Hospital,"Base Hospital, Tellipallai, Cancer Unit","0212059227,0212050000",9.784547,80.038852,PJF0007054,,Other Health Institu,null,,,null
